valor;lastCaptureAt;idSensor
10,04503553688681;2024-05-12 07:21:15,495515;47489
5,071354968823583;2024-05-12 07:21:15,495515;3723
44,0268553951889;2024-05-12 07:21:15,495515;40697
0,4988034206634148;2024-05-12 07:21:15,495515;36132
70,0;2024-05-12 07:21:15,495515;80038
0,0;2024-05-12 07:26:15,495515;96899
461,0;2024-05-12 07:26:15,495515;49082
10000,0;2024-05-12 07:26:15,495515;51004
44,2;2024-05-12 07:26:15,495515;38789
10,505896695033032;2024-05-12 07:26:15,495515;47489
8,071354968823583;2024-05-12 07:26:15,495515;3723
41,0268553951889;2024-05-12 07:26:15,495515;40697
0,49874888863883904;2024-05-12 07:26:15,495515;36132
70,0;2024-05-12 07:26:15,495515;80038
1,0;2024-05-12 07:31:15,495515;96899
462,0;2024-05-12 07:31:15,495515;49082
10005,0;2024-05-12 07:31:15,495515;51004
44,2;2024-05-12 07:31:15,495515;38789
13,505896695033032;2024-05-12 07:31:15,495515;47489
5,607807742378146;2024-05-12 07:31:15,495515;3723
38,0268553951889;2024-05-12 07:31:15,495515;40697
0,49870134967100205;2024-05-12 07:31:15,495515;36132
71,0;2024-05-12 07:31:15,495515;80038
0,0;2024-05-12 07:36:15,495515;96899
458,0;2024-05-12 07:36:15,495515;49082
10000,0;2024-05-12 07:36:15,495515;51004
44,3;2024-05-12 07:36:15,495515;38789
10,505896695033032;2024-05-12 07:36:15,495515;47489
8,607807742378146;2024-05-12 07:36:15,495515;3723
37,68110520858789;2024-05-12 07:36:15,495515;40697
0,4986506163867143;2024-05-12 07:36:15,495515;36132
70,0;2024-05-12 07:36:15,495515;80038
1,0;2024-05-12 07:41:15,495515;96899
461,0;2024-05-12 07:41:15,495515;49082
10008,0;2024-05-12 07:41:15,495515;51004
44,0;2024-05-12 07:41:15,495515;38789
12,758502961817875;2024-05-12 07:41:15,495515;47489
11,607807742378146;2024-05-12 07:41:15,495515;3723
40,68110520858789;2024-05-12 07:41:15,495515;40697
0,4985703460981267;2024-05-12 07:41:15,495515;36132
73,0;2024-05-12 07:41:15,495515;80038
0,0;2024-05-12 07:46:15,495515;96899
460,0;2024-05-12 07:46:15,495515;49082
10004,0;2024-05-12 07:46:15,495515;51004
44,2;2024-05-12 07:46:15,495515;38789
11,24895920986939;2024-05-12 07:46:15,495515;47489
8,607807742378146;2024-05-12 07:46:15,495515;3723
37,68110520858789;2024-05-12 07:46:15,495515;40697
0,49850759162688824;2024-05-12 07:46:15,495515;36132
71,0;2024-05-12 07:46:15,495515;80038
2,0;2024-05-12 07:51:15,495515;96899
468,0;2024-05-12 07:51:15,495515;49082
10010,0;2024-05-12 07:51:15,495515;51004
43,5;2024-05-12 07:51:15,495515;38789
14,24895920986939;2024-05-12 07:51:15,495515;47489
11,607807742378146;2024-05-12 07:51:15,495515;3723
34,68110520858789;2024-05-12 07:51:15,495515;40697
0,4984437774346502;2024-05-12 07:51:15,495515;36132
72,0;2024-05-12 07:51:15,495515;80038
0,0;2024-05-12 07:56:15,495515;96899
460,0;2024-05-12 07:56:15,495515;49082
10009,0;2024-05-12 07:56:15,495515;51004
44,0;2024-05-12 07:56:15,495515;38789
17,24895920986939;2024-05-12 07:56:15,495515;47489
14,545539820268985;2024-05-12 07:56:15,495515;3723
37,68110520858789;2024-05-12 07:56:15,495515;40697
0,49842859537413403;2024-05-12 07:56:15,495515;36132
70,0;2024-05-12 07:56:15,495515;80038
2,0;2024-05-12 08:01:15,495515;96899
464,0;2024-05-12 08:01:15,495515;49082
10012,0;2024-05-12 08:01:15,495515;51004
43,6;2024-05-12 08:01:15,495515;38789
14,24895920986939;2024-05-12 08:01:15,495515;47489
17,545539820268985;2024-05-12 08:01:15,495515;3723
40,68110520858789;2024-05-12 08:01:15,495515;40697
0,4983833410696834;2024-05-12 08:01:15,495515;36132
72,0;2024-05-12 08:01:15,495515;80038
4,0;2024-05-12 08:06:15,495515;96899
472,0;2024-05-12 08:06:15,495515;49082
10014,0;2024-05-12 08:06:15,495515;51004
42,8;2024-05-12 08:06:15,495515;38789
17,24895920986939;2024-05-12 08:06:15,495515;47489
14,545539820268985;2024-05-12 08:06:15,495515;3723
37,68110520858789;2024-05-12 08:06:15,495515;40697
0,498343992967279;2024-05-12 08:06:15,495515;36132
74,0;2024-05-12 08:06:15,495515;80038
7,0;2024-05-12 08:11:15,495515;96899
475,0;2024-05-12 08:11:15,495515;49082
10016,0;2024-05-12 08:11:15,495515;51004
42,2;2024-05-12 08:11:15,495515;38789
14,24895920986939;2024-05-12 08:11:15,495515;47489
11,545539820268985;2024-05-12 08:11:15,495515;3723
34,68110520858789;2024-05-12 08:11:15,495515;40697
0,49829769693396264;2024-05-12 08:11:15,495515;36132
76,0;2024-05-12 08:11:15,495515;80038
4,0;2024-05-12 08:16:15,495515;96899
472,0;2024-05-12 08:16:15,495515;49082
10013,0;2024-05-12 08:16:15,495515;51004
42,3;2024-05-12 08:16:15,495515;38789
12,569039808955749;2024-05-12 08:16:15,495515;47489
13,600227066758563;2024-05-12 08:16:15,495515;3723
31,681105208587887;2024-05-12 08:16:15,495515;40697
0,4982320386227253;2024-05-12 08:16:15,495515;36132
73,0;2024-05-12 08:16:15,495515;80038
5,0;2024-05-12 08:21:15,495515;96899
480,0;2024-05-12 08:21:15,495515;49082
10020,0;2024-05-12 08:21:15,495515;51004
41,5;2024-05-12 08:21:15,495515;38789
9,569039808955749;2024-05-12 08:21:15,495515;47489
12,831246592483264;2024-05-12 08:21:15,495515;3723
28,681105208587887;2024-05-12 08:21:15,495515;40697
0,4982225675670869;2024-05-12 08:21:15,495515;36132
76,0;2024-05-12 08:21:15,495515;80038
4,0;2024-05-12 08:26:15,495515;96899
474,0;2024-05-12 08:26:15,495515;49082
10018,0;2024-05-12 08:26:15,495515;51004
42,3;2024-05-12 08:26:15,495515;38789
12,569039808955749;2024-05-12 08:26:15,495515;47489
15,831246592483264;2024-05-12 08:26:15,495515;3723
30,685368415043072;2024-05-12 08:26:15,495515;40697
0,49821188565937;2024-05-12 08:26:15,495515;36132
74,0;2024-05-12 08:26:15,495515;80038
5,0;2024-05-12 08:31:15,495515;96899
475,0;2024-05-12 08:31:15,495515;49082
10024,0;2024-05-12 08:31:15,495515;51004
41,9;2024-05-12 08:31:15,495515;38789
13,689107313280482;2024-05-12 08:31:15,495515;47489
12,831246592483264;2024-05-12 08:31:15,495515;3723
33,68536841504307;2024-05-12 08:31:15,495515;40697
0,4981641978948702;2024-05-12 08:31:15,495515;36132
77,0;2024-05-12 08:31:15,495515;80038
2,0;2024-05-12 08:36:15,495515;96899
469,0;2024-05-12 08:36:15,495515;49082
10020,0;2024-05-12 08:36:15,495515;51004
42,1;2024-05-12 08:36:15,495515;38789
15,20112108821032;2024-05-12 08:36:15,495515;47489
14,822796472001144;2024-05-12 08:36:15,495515;3723
36,68536841504307;2024-05-12 08:36:15,495515;40697
0,4981483656036316;2024-05-12 08:36:15,495515;36132
76,0;2024-05-12 08:36:15,495515;80038
0,0;2024-05-12 08:41:15,495515;96899
462,0;2024-05-12 08:41:15,495515;49082
10014,0;2024-05-12 08:41:15,495515;51004
42,3;2024-05-12 08:41:15,495515;38789
18,20112108821032;2024-05-12 08:41:15,495515;47489
11,822796472001144;2024-05-12 08:41:15,495515;3723
39,68536841504307;2024-05-12 08:41:15,495515;40697
0,4981276929279976;2024-05-12 08:41:15,495515;36132
74,0;2024-05-12 08:41:15,495515;80038
2,0;2024-05-12 08:46:15,495515;96899
465,0;2024-05-12 08:46:15,495515;49082
10020,0;2024-05-12 08:46:15,495515;51004
41,6;2024-05-12 08:46:15,495515;38789
21,20112108821032;2024-05-12 08:46:15,495515;47489
8,980175311116838;2024-05-12 08:46:15,495515;3723
42,68536841504307;2024-05-12 08:46:15,495515;40697
0,4980553405029833;2024-05-12 08:46:15,495515;36132
75,0;2024-05-12 08:46:15,495515;80038
5,0;2024-05-12 08:51:15,495515;96899
471,0;2024-05-12 08:51:15,495515;49082
10027,0;2024-05-12 08:51:15,495515;51004
41,4;2024-05-12 08:51:15,495515;38789
18,20112108821032;2024-05-12 08:51:15,495515;47489
5,980175311116838;2024-05-12 08:51:15,495515;3723
40,601725710181746;2024-05-12 08:51:15,495515;40697
0,49804554046397487;2024-05-12 08:51:15,495515;36132
77,0;2024-05-12 08:51:15,495515;80038
7,0;2024-05-12 08:56:15,495515;96899
479,0;2024-05-12 08:56:15,495515;49082
10035,0;2024-05-12 08:56:15,495515;51004
40,7;2024-05-12 08:56:15,495515;38789
17,134922809317747;2024-05-12 08:56:15,495515;47489
2,980175311116838;2024-05-12 08:56:15,495515;3723
37,601725710181746;2024-05-12 08:56:15,495515;40697
0,49796214969135405;2024-05-12 08:56:15,495515;36132
80,0;2024-05-12 08:56:15,495515;80038
8,0;2024-05-12 09:01:15,495515;96899
480,0;2024-05-12 09:01:15,495515;49082
10038,0;2024-05-12 09:01:15,495515;51004
40,6;2024-05-12 09:01:15,495515;38789
14,134922809317747;2024-05-12 09:01:15,495515;47489
3,8874484059526804;2024-05-12 09:01:15,495515;3723
34,601725710181746;2024-05-12 09:01:15,495515;40697
0,49796032551774044;2024-05-12 09:01:15,495515;36132
83,0;2024-05-12 09:01:15,495515;80038
6,0;2024-05-12 09:06:15,495515;96899
476,0;2024-05-12 09:06:15,495515;49082
10031,0;2024-05-12 09:06:15,495515;51004
41,6;2024-05-12 09:06:15,495515;38789
12,314098757544587;2024-05-12 09:06:15,495515;47489
6,88744840595268;2024-05-12 09:06:15,495515;3723
31,601725710181746;2024-05-12 09:06:15,495515;40697
0,49787719217949855;2024-05-12 09:06:15,495515;36132
80,0;2024-05-12 09:06:15,495515;80038
9,0;2024-05-12 09:11:15,495515;96899
478,0;2024-05-12 09:11:15,495515;49082
10038,0;2024-05-12 09:11:15,495515;51004
41,1;2024-05-12 09:11:15,495515;38789
9,314098757544587;2024-05-12 09:11:15,495515;47489
9,031843490629186;2024-05-12 09:11:15,495515;3723
28,601725710181746;2024-05-12 09:11:15,495515;40697
0,49782933549923275;2024-05-12 09:11:15,495515;36132
83,0;2024-05-12 09:11:15,495515;80038
12,0;2024-05-12 09:16:15,495515;96899
482,0;2024-05-12 09:16:15,495515;49082
10041,0;2024-05-12 09:16:15,495515;51004
40,8;2024-05-12 09:16:15,495515;38789
12,314098757544587;2024-05-12 09:16:15,495515;47489
8,700440880534646;2024-05-12 09:16:15,495515;3723
31,601725710181746;2024-05-12 09:16:15,495515;40697
0,4977522927010243;2024-05-12 09:16:15,495515;36132
86,0;2024-05-12 09:16:15,495515;80038
11,0;2024-05-12 09:21:15,495515;96899
474,0;2024-05-12 09:21:15,495515;49082
10038,0;2024-05-12 09:21:15,495515;51004
40,8;2024-05-12 09:21:15,495515;38789
9,314098757544587;2024-05-12 09:21:15,495515;47489
7,527780286738521;2024-05-12 09:21:15,495515;3723
34,601725710181746;2024-05-12 09:21:15,495515;40697
0,4976818618332327;2024-05-12 09:21:15,495515;36132
85,0;2024-05-12 09:21:15,495515;80038
12,0;2024-05-12 09:26:15,495515;96899
482,0;2024-05-12 09:26:15,495515;49082
10044,0;2024-05-12 09:26:15,495515;51004
40,2;2024-05-12 09:26:15,495515;38789
12,314098757544587;2024-05-12 09:26:15,495515;47489
4,527780286738521;2024-05-12 09:26:15,495515;3723
31,601725710181746;2024-05-12 09:26:15,495515;40697
0,49765732491448383;2024-05-12 09:26:15,495515;36132
88,0;2024-05-12 09:26:15,495515;80038
11,0;2024-05-12 09:31:15,495515;96899
480,0;2024-05-12 09:31:15,495515;49082
10039,0;2024-05-12 09:31:15,495515;51004
40,8;2024-05-12 09:31:15,495515;38789
15,314098757544587;2024-05-12 09:31:15,495515;47489
7,527780286738521;2024-05-12 09:31:15,495515;3723
28,601725710181746;2024-05-12 09:31:15,495515;40697
0,49758619111931823;2024-05-12 09:31:15,495515;36132
86,0;2024-05-12 09:31:15,495515;80038
8,0;2024-05-12 09:36:15,495515;96899
478,0;2024-05-12 09:36:15,495515;49082
10036,0;2024-05-12 09:36:15,495515;51004
41,7;2024-05-12 09:36:15,495515;38789
18,314098757544585;2024-05-12 09:36:15,495515;47489
4,527780286738521;2024-05-12 09:36:15,495515;3723
25,601725710181746;2024-05-12 09:36:15,495515;40697
0,49755489342435427;2024-05-12 09:36:15,495515;36132
85,0;2024-05-12 09:36:15,495515;80038
6,0;2024-05-12 09:41:15,495515;96899
471,0;2024-05-12 09:41:15,495515;49082
10028,0;2024-05-12 09:41:15,495515;51004
42,0;2024-05-12 09:41:15,495515;38789
15,314098757544585;2024-05-12 09:41:15,495515;47489
5,971253188267864;2024-05-12 09:41:15,495515;3723
22,601725710181746;2024-05-12 09:41:15,495515;40697
0,4974596110674781;2024-05-12 09:41:15,495515;36132
82,0;2024-05-12 09:41:15,495515;80038
8,0;2024-05-12 09:46:15,495515;96899
476,0;2024-05-12 09:46:15,495515;49082
10034,0;2024-05-12 09:46:15,495515;51004
41,7;2024-05-12 09:46:15,495515;38789
18,314098757544585;2024-05-12 09:46:15,495515;47489
8,971253188267864;2024-05-12 09:46:15,495515;3723
19,601725710181746;2024-05-12 09:46:15,495515;40697
0,49745407983050155;2024-05-12 09:46:15,495515;36132
85,0;2024-05-12 09:46:15,495515;80038
10,0;2024-05-12 09:51:15,495515;96899
478,0;2024-05-12 09:51:15,495515;49082
10039,0;2024-05-12 09:51:15,495515;51004
41,0;2024-05-12 09:51:15,495515;38789
15,314098757544585;2024-05-12 09:51:15,495515;47489
5,971253188267864;2024-05-12 09:51:15,495515;3723
22,601725710181746;2024-05-12 09:51:15,495515;40697
0,49744648306387085;2024-05-12 09:51:15,495515;36132
86,0;2024-05-12 09:51:15,495515;80038
8,0;2024-05-12 09:56:15,495515;96899
472,0;2024-05-12 09:56:15,495515;49082
10035,0;2024-05-12 09:56:15,495515;51004
41,6;2024-05-12 09:56:15,495515;38789
12,314098757544585;2024-05-12 09:56:15,495515;47489
8,971253188267864;2024-05-12 09:56:15,495515;3723
19,601725710181746;2024-05-12 09:56:15,495515;40697
0,4974071802333929;2024-05-12 09:56:15,495515;36132
84,0;2024-05-12 09:56:15,495515;80038
7,0;2024-05-12 10:01:15,495515;96899
465,0;2024-05-12 10:01:15,495515;49082
10034,0;2024-05-12 10:01:15,495515;51004
42,3;2024-05-12 10:01:15,495515;38789
15,314098757544585;2024-05-12 10:01:15,495515;47489
9,441986851522925;2024-05-12 10:01:15,495515;3723
19,69270740814941;2024-05-12 10:01:15,495515;40697
0,49731513412768125;2024-05-12 10:01:15,495515;36132
81,0;2024-05-12 10:01:15,495515;80038
4,0;2024-05-12 10:06:15,495515;96899
459,0;2024-05-12 10:06:15,495515;49082
10032,0;2024-05-12 10:06:15,495515;51004
42,5;2024-05-12 10:06:15,495515;38789
14,194302398184275;2024-05-12 10:06:15,495515;47489
6,441986851522925;2024-05-12 10:06:15,495515;3723
16,69270740814941;2024-05-12 10:06:15,495515;40697
0,49727217564595627;2024-05-12 10:06:15,495515;36132
80,0;2024-05-12 10:06:15,495515;80038
1,0;2024-05-12 10:11:15,495515;96899
457,0;2024-05-12 10:11:15,495515;49082
10027,0;2024-05-12 10:11:15,495515;51004
42,6;2024-05-12 10:11:15,495515;38789
11,194302398184275;2024-05-12 10:11:15,495515;47489
9,441986851522925;2024-05-12 10:11:15,495515;3723
19,69270740814941;2024-05-12 10:11:15,495515;40697
0,49721564777825134;2024-05-12 10:11:15,495515;36132
79,0;2024-05-12 10:11:15,495515;80038
4,0;2024-05-12 10:16:15,495515;96899
465,0;2024-05-12 10:16:15,495515;49082
10032,0;2024-05-12 10:16:15,495515;51004
42,6;2024-05-12 10:16:15,495515;38789
8,194302398184275;2024-05-12 10:16:15,495515;47489
12,441986851522925;2024-05-12 10:16:15,495515;3723
22,69270740814941;2024-05-12 10:16:15,495515;40697
0,4971587739522234;2024-05-12 10:16:15,495515;36132
81,0;2024-05-12 10:16:15,495515;80038
5,0;2024-05-12 10:21:15,495515;96899
473,0;2024-05-12 10:21:15,495515;49082
10033,0;2024-05-12 10:21:15,495515;51004
41,8;2024-05-12 10:21:15,495515;38789
11,194302398184275;2024-05-12 10:21:15,495515;47489
10,04316677703667;2024-05-12 10:21:15,495515;3723
20,989200027734533;2024-05-12 10:21:15,495515;40697
0,4970702778777773;2024-05-12 10:21:15,495515;36132
83,0;2024-05-12 10:21:15,495515;80038
8,0;2024-05-12 10:26:15,495515;96899
480,0;2024-05-12 10:26:15,495515;49082
10039,0;2024-05-12 10:26:15,495515;51004
41,7;2024-05-12 10:26:15,495515;38789
8,194302398184275;2024-05-12 10:26:15,495515;47489
7,043166777036671;2024-05-12 10:26:15,495515;3723
17,989200027734533;2024-05-12 10:26:15,495515;40697
0,49698941893801785;2024-05-12 10:26:15,495515;36132
84,0;2024-05-12 10:26:15,495515;80038
11,0;2024-05-12 10:31:15,495515;96899
485,0;2024-05-12 10:31:15,495515;49082
10046,0;2024-05-12 10:31:15,495515;51004
40,9;2024-05-12 10:31:15,495515;38789
11,194302398184275;2024-05-12 10:31:15,495515;47489
10,04316677703667;2024-05-12 10:31:15,495515;3723
20,989200027734533;2024-05-12 10:31:15,495515;40697
0,4969701887638988;2024-05-12 10:31:15,495515;36132
86,0;2024-05-12 10:31:15,495515;80038
13,0;2024-05-12 10:36:15,495515;96899
490,0;2024-05-12 10:36:15,495515;49082
10050,0;2024-05-12 10:36:15,495515;51004
40,3;2024-05-12 10:36:15,495515;38789
14,194302398184275;2024-05-12 10:36:15,495515;47489
7,043166777036671;2024-05-12 10:36:15,495515;3723
23,989200027734533;2024-05-12 10:36:15,495515;40697
0,49689466340220245;2024-05-12 10:36:15,495515;36132
87,0;2024-05-12 10:36:15,495515;80038
15,0;2024-05-12 10:41:15,495515;96899
493,0;2024-05-12 10:41:15,495515;49082
10051,0;2024-05-12 10:41:15,495515;51004
40,0;2024-05-12 10:41:15,495515;38789
17,194302398184277;2024-05-12 10:41:15,495515;47489
4,043166777036671;2024-05-12 10:41:15,495515;3723
20,989200027734533;2024-05-12 10:41:15,495515;40697
0,4968922554844333;2024-05-12 10:41:15,495515;36132
89,0;2024-05-12 10:41:15,495515;80038
12,0;2024-05-12 10:46:15,495515;96899
487,0;2024-05-12 10:46:15,495515;49082
10043,0;2024-05-12 10:46:15,495515;51004
41,0;2024-05-12 10:46:15,495515;38789
20,194302398184277;2024-05-12 10:46:15,495515;47489
7,043166777036671;2024-05-12 10:46:15,495515;3723
23,989200027734533;2024-05-12 10:46:15,495515;40697
0,4968843421778811;2024-05-12 10:46:15,495515;36132
87,0;2024-05-12 10:46:15,495515;80038
