idSensor;modelo;valor;dtColeta
3346;DHT-11;41.6;2024-05-11 13:09:57.811629
3347;MPU-6050;176.3774361986249;2024-05-11 13:09:57.812631
3348;VL53L0X;0.24579362721890674;2024-05-11 13:09:57.813627
3349;F01R064905;71;2024-05-11 13:09:57.813627
3343;MQ-2;4;2024-05-11 13:09:57.915024
3344;MQ-7;508;2024-05-11 13:09:57.915024
3345;MQ-135;10016;2024-05-11 13:09:57.916010
3346;DHT-11;41.4;2024-05-11 13:09:57.916010
3347;MPU-6050;89.01685233707154;2024-05-11 13:09:57.917011
3348;VL53L0X;0.21081362169441517;2024-05-11 13:09:57.917011
3349;F01R064905;73;2024-05-11 13:09:57.917011
3343;MQ-2;3;2024-05-11 13:09:58.020012
3344;MQ-7;500;2024-05-11 13:09:58.020012
3345;MQ-135;10013;2024-05-11 13:09:58.021013
3346;DHT-11;41.9;2024-05-11 13:09:58.022011
3347;MPU-6050;292.8719856865795;2024-05-11 13:09:58.022011
3348;VL53L0X;0.21071741752006234;2024-05-11 13:09:58.022011
3349;F01R064905;70;2024-05-11 13:09:58.023009
3343;MQ-2;3;2024-05-11 13:09:58.124334
3344;MQ-7;600;2024-05-11 13:09:58.124334
3345;MQ-135;10213;2024-05-11 13:09:58.124334
3346;DHT-11;40.9;2024-05-11 13:09:58.125755
3347;MPU-6050;194.77936235648787;2024-05-11 13:09:58.127737
3348;VL53L0X;0.20267948454054652;2024-05-11 13:09:58.127737
3349;F01R064905;71.2;2024-05-11 13:09:58.128738
3343;MQ-2;0;2024-05-11 13:09:58.231171
3344;MQ-7;593;2024-05-11 13:09:58.231987
3345;MQ-135;10209;2024-05-11 13:09:58.231987
3346;DHT-11;41.0;2024-05-11 13:09:58.232974
3347;MPU-6050;193.33132182861627;2024-05-11 13:09:58.232974
3348;VL53L0X;0.18257760582410817;2024-05-11 13:09:58.232974
3349;F01R064905;70.2;2024-05-11 13:09:58.233974
3343;MQ-2;0;2024-05-11 13:09:58.335131
3344;MQ-7;591;2024-05-11 13:09:58.336110
3345;MQ-135;10204;2024-05-11 13:09:58.337110
3346;DHT-11;41.8;2024-05-11 13:09:58.338110
3347;MPU-6050;205.03658210182886;2024-05-11 13:09:58.338110
3348;VL53L0X;0.18247769447474735;2024-05-11 13:09:58.338110
3349;F01R064905;70;2024-05-11 13:09:58.339112
3343;MQ-2;0;2024-05-11 13:09:58.440355
3344;MQ-7;587;2024-05-11 13:09:58.441170
3345;MQ-135;10196;2024-05-11 13:09:58.441170
3346;DHT-11;42.7;2024-05-11 13:09:58.442165
3347;MPU-6050;191.34262462922368;2024-05-11 13:09:58.442165
3348;VL53L0X;0.1493511693397077;2024-05-11 13:09:58.442165
3349;F01R064905;70;2024-05-11 13:09:58.442165
3343;MQ-2;0;2024-05-11 13:09:58.544159
3344;MQ-7;704;2024-05-11 13:09:58.544973
3345;MQ-135;10400;2024-05-11 13:09:58.545942
3346;DHT-11;40.8;2024-05-11 13:09:58.546943
3347;MPU-6050;207.30171248689675;2024-05-11 13:09:58.546943
3348;VL53L0X;0.14931748686455254;2024-05-11 13:09:58.547949
3349;F01R064905;72.4;2024-05-11 13:09:58.547949
3343;MQ-2;0;2024-05-11 13:09:58.648953
3344;MQ-7;699;2024-05-11 13:09:58.649949
3345;MQ-135;10392;2024-05-11 13:09:58.650520
3346;DHT-11;41.0;2024-05-11 13:09:58.651530
3347;MPU-6050;226.48178734723902;2024-05-11 13:09:58.651530
3348;VL53L0X;0.14928155038141538;2024-05-11 13:09:58.652532
3349;F01R064905;71.4;2024-05-11 13:09:58.652532
3343;MQ-2;0;2024-05-11 13:09:58.753560
3344;MQ-7;693;2024-05-11 13:09:58.755110
3345;MQ-135;10388;2024-05-11 13:09:58.756094
3346;DHT-11;41.2;2024-05-11 13:09:58.756094
3347;MPU-6050;208.37706207737932;2024-05-11 13:09:58.757108
3348;VL53L0X;0.14820872475620744;2024-05-11 13:09:58.757108
3349;F01R064905;70;2024-05-11 13:09:58.758104
3343;MQ-2;0;2024-05-11 13:09:58.859202
3344;MQ-7;687;2024-05-11 13:09:58.861108
3345;MQ-135;10381;2024-05-11 13:09:58.862104
3346;DHT-11;42.0;2024-05-11 13:09:58.863105
3347;MPU-6050;246.7184630302321;2024-05-11 13:09:58.863105
3348;VL53L0X;0.14816125820684825;2024-05-11 13:09:58.863105
3349;F01R064905;70;2024-05-11 13:09:58.864111
3343;MQ-2;0;2024-05-11 13:09:58.966147
3344;MQ-7;680;2024-05-11 13:09:58.967148
3345;MQ-135;10373;2024-05-11 13:09:58.969147
3346;DHT-11;42.5;2024-05-11 13:09:58.970147
3347;MPU-6050;35.09985754956849;2024-05-11 13:09:58.971147
3348;VL53L0X;0.10637010070646519;2024-05-11 13:09:58.972147
3349;F01R064905;70;2024-05-11 13:09:58.973147
3343;MQ-2;0;2024-05-11 13:09:59.074148
3344;MQ-7;816;2024-05-11 13:09:59.074148
3345;MQ-135;10580;2024-05-11 13:09:59.075146
3346;DHT-11;42.4;2024-05-11 13:09:59.076147
3347;MPU-6050;197.40820651634522;2024-05-11 13:09:59.076147
3348;VL53L0X;0.10631714474703552;2024-05-11 13:09:59.077153
3349;F01R064905;73.6;2024-05-11 13:09:59.078147
3343;MQ-2;0;2024-05-11 13:09:59.179148
3344;MQ-7;814;2024-05-11 13:09:59.180145
3345;MQ-135;10575;2024-05-11 13:09:59.181146
3346;DHT-11;42.7;2024-05-11 13:09:59.182149
3347;MPU-6050;199.68224758350453;2024-05-11 13:09:59.182149
3348;VL53L0X;0.10630041466770067;2024-05-11 13:09:59.182149
3349;F01R064905;72.6;2024-05-11 13:09:59.183147
3343;MQ-2;0;2024-05-11 13:09:59.284146
3344;MQ-7;813;2024-05-11 13:09:59.287148
3345;MQ-135;10567;2024-05-11 13:09:59.288150
3346;DHT-11;42.8;2024-05-11 13:09:59.289148
3347;MPU-6050;168.70388258721255;2024-05-11 13:09:59.289148
3348;VL53L0X;0.08680928824807141;2024-05-11 13:09:59.290147
3349;F01R064905;70.6;2024-05-11 13:09:59.290147
3343;MQ-2;0;2024-05-11 13:09:59.392144
3344;MQ-7;977;2024-05-11 13:09:59.392144
3345;MQ-135;10778;2024-05-11 13:09:59.395147
3346;DHT-11;41.7;2024-05-11 13:09:59.396148
3347;MPU-6050;148.29699929533302;2024-05-11 13:09:59.397148
3348;VL53L0X;0.07470734878786543;2024-05-11 13:09:59.398147
3349;F01R064905;73.0;2024-05-11 13:09:59.399148
3343;MQ-2;0;2024-05-11 13:09:59.501148
3344;MQ-7;1172;2024-05-11 13:09:59.502152
3345;MQ-135;10993;2024-05-11 13:09:59.503146
3346;DHT-11;40.7;2024-05-11 13:09:59.504147
3347;MPU-6050;147.30919862656236;2024-05-11 13:09:59.505148
3348;VL53L0X;0.06687373331122873;2024-05-11 13:09:59.505148
3349;F01R064905;75.4;2024-05-11 13:09:59.506148
3343;MQ-2;0;2024-05-11 13:09:59.608195
3344;MQ-7;1164;2024-05-11 13:09:59.609148
3345;MQ-135;10988;2024-05-11 13:09:59.610149
3346;DHT-11;41.5;2024-05-11 13:09:59.611146
3347;MPU-6050;163.2237727783548;2024-05-11 13:09:59.611146
3348;VL53L0X;0.06680872102991073;2024-05-11 13:09:59.612148
3349;F01R064905;72.4;2024-05-11 13:09:59.612148
3343;MQ-2;0;2024-05-11 13:09:59.713155
3344;MQ-7;1162;2024-05-11 13:09:59.714148
3345;MQ-135;10985;2024-05-11 13:09:59.715147
3346;DHT-11;41.7;2024-05-11 13:09:59.715147
3347;MPU-6050;209.0191378797645;2024-05-11 13:09:59.715147
3348;VL53L0X;0.06677886460666765;2024-05-11 13:09:59.716146
3349;F01R064905;71.4;2024-05-11 13:09:59.716146
3343;MQ-2;3;2024-05-11 13:09:59.817152
3344;MQ-7;1165;2024-05-11 13:09:59.818148
3345;MQ-135;10992;2024-05-11 13:09:59.819148
3346;DHT-11;40.7;2024-05-11 13:09:59.819148
3347;MPU-6050;144.26711336961034;2024-05-11 13:09:59.820147
3348;VL53L0X;0.03171956032192845;2024-05-11 13:09:59.820147
3349;F01R064905;72.4;2024-05-11 13:09:59.841277
3343;MQ-2;4;2024-05-11 13:09:59.945147
3344;MQ-7;1172;2024-05-11 13:09:59.945147
3345;MQ-135;10998;2024-05-11 13:09:59.946149
3346;DHT-11;40.6;2024-05-11 13:09:59.947151
3347;MPU-6050;238.02100747623098;2024-05-11 13:09:59.947151
3348;VL53L0X;0.03164835447928677;2024-05-11 13:09:59.948152
3349;F01R064905;73.4;2024-05-11 13:09:59.948152
3343;MQ-2;5;2024-05-11 13:10:00.050146
3344;MQ-7;1177;2024-05-11 13:10:00.050146
3345;MQ-135;11004;2024-05-11 13:10:00.050146
3346;DHT-11;39.8;2024-05-11 13:10:00.051145
3347;MPU-6050;225.78972518695355;2024-05-11 13:10:00.051145
3348;VL53L0X;-0.0026946609743717168;2024-05-11 13:10:00.052147
3349;F01R064905;76.4;2024-05-11 13:10:00.052147
3343;MQ-2;6;2024-05-11 13:10:00.154146
3344;MQ-7;1183;2024-05-11 13:10:00.154146
3345;MQ-135;11012;2024-05-11 13:10:00.155150
3346;DHT-11;39.6;2024-05-11 13:10:00.155150
3347;MPU-6050;238.6734170367534;2024-05-11 13:10:00.156146
3348;VL53L0X;-0.00278582326222385;2024-05-11 13:10:00.156146
3349;F01R064905;78.4;2024-05-11 13:10:00.157488
3343;MQ-2;8;2024-05-11 13:10:00.257947
3344;MQ-7;1189;2024-05-11 13:10:00.257947
3345;MQ-135;11016;2024-05-11 13:10:00.258946
3346;DHT-11;39.1;2024-05-11 13:10:00.258946
3347;MPU-6050;260.9923370522591;2024-05-11 13:10:00.259947
3348;VL53L0X;-0.002863215490730202;2024-05-11 13:10:00.259947
3349;F01R064905;81.4;2024-05-11 13:10:00.260948
3343;MQ-2;7;2024-05-11 13:10:00.361654
3344;MQ-7;1187;2024-05-11 13:10:00.362655
3345;MQ-135;11010;2024-05-11 13:10:00.363658
3346;DHT-11;39.7;2024-05-11 13:10:00.363658
3347;MPU-6050;182.44177153272767;2024-05-11 13:10:00.364695
3348;VL53L0X;-0.00578186833663633;2024-05-11 13:10:00.364695
3349;F01R064905;79.4;2024-05-11 13:10:00.365657
3343;MQ-2;10;2024-05-11 13:10:00.466734
3344;MQ-7;1188;2024-05-11 13:10:00.466734
3345;MQ-135;11013;2024-05-11 13:10:00.467727
3346;DHT-11;39.0;2024-05-11 13:10:00.468727
3347;MPU-6050;171.4467847467546;2024-05-11 13:10:00.469729
3348;VL53L0X;-0.02504116840326953;2024-05-11 13:10:00.469729
3349;F01R064905;80.4;2024-05-11 13:10:00.470725
3343;MQ-2;9;2024-05-11 13:10:00.572881
3344;MQ-7;1187;2024-05-11 13:10:00.573867
3345;MQ-135;11010;2024-05-11 13:10:00.574866
3346;DHT-11;39.4;2024-05-11 13:10:00.574866
3347;MPU-6050;271.5087475570539;2024-05-11 13:10:00.575869
3348;VL53L0X;-0.025076634997023072;2024-05-11 13:10:00.576870
3349;F01R064905;79.4;2024-05-11 13:10:00.577867
3343;MQ-2;12;2024-05-11 13:10:00.678864
3344;MQ-7;1190;2024-05-11 13:10:00.678864
3345;MQ-135;11013;2024-05-11 13:10:00.679869
3346;DHT-11;38.9;2024-05-11 13:10:00.679869
3347;MPU-6050;64.41273166075166;2024-05-11 13:10:00.680867
3348;VL53L0X;-0.05120719605011482;2024-05-11 13:10:00.680867
3349;F01R064905;80.4;2024-05-11 13:10:00.681866
3343;MQ-2;11;2024-05-11 13:10:00.783857
3344;MQ-7;1187;2024-05-11 13:10:00.783857
3345;MQ-135;11009;2024-05-11 13:10:00.785855
3346;DHT-11;39.2;2024-05-11 13:10:00.785855
3347;MPU-6050;64.87680633323437;2024-05-11 13:10:00.786857
3348;VL53L0X;-0.05123768660989498;2024-05-11 13:10:00.786857
3349;F01R064905;79.4;2024-05-11 13:10:00.787855
3343;MQ-2;13;2024-05-11 13:10:00.888906
3344;MQ-7;1188;2024-05-11 13:10:00.888906
3345;MQ-135;11017;2024-05-11 13:10:00.888906
3346;DHT-11;38.8;2024-05-11 13:10:00.889855
3347;MPU-6050;211.99528296639056;2024-05-11 13:10:00.889855
3348;VL53L0X;-0.051291360054767185;2024-05-11 13:10:00.889855
3349;F01R064905;80.4;2024-05-11 13:10:00.890853
3343;MQ-2;16;2024-05-11 13:10:00.991561
3344;MQ-7;1193;2024-05-11 13:10:00.992370
3345;MQ-135;11024;2024-05-11 13:10:00.992370
3346;DHT-11;38.2;2024-05-11 13:10:00.992370
3347;MPU-6050;255.7381473304286;2024-05-11 13:10:00.993370
3348;VL53L0X;-0.05133236987471395;2024-05-11 13:10:00.994369
3349;F01R064905;83.4;2024-05-11 13:10:00.995369
3343;MQ-2;14;2024-05-11 13:10:01.096585
3344;MQ-7;1189;2024-05-11 13:10:01.097589
3345;MQ-135;11019;2024-05-11 13:10:01.098587
3346;DHT-11;38.2;2024-05-11 13:10:01.098587
3347;MPU-6050;269.3566409056959;2024-05-11 13:10:01.098587
3348;VL53L0X;-0.05137220273433198;2024-05-11 13:10:01.099597
3349;F01R064905;80.4;2024-05-11 13:10:01.099597
3343;MQ-2;15;2024-05-11 13:10:01.200705
3344;MQ-7;1193;2024-05-11 13:10:01.202703
3345;MQ-135;11026;2024-05-11 13:10:01.202703
3346;DHT-11;38.0;2024-05-11 13:10:01.203705
3347;MPU-6050;194.58931111445972;2024-05-11 13:10:01.204702
3348;VL53L0X;-0.0705469762227897;2024-05-11 13:10:01.205703
3349;F01R064905;81.4;2024-05-11 13:10:01.206703
3343;MQ-2;18;2024-05-11 13:10:01.309702
3344;MQ-7;1196;2024-05-11 13:10:01.310705
3345;MQ-135;11034;2024-05-11 13:10:01.311702
3346;DHT-11;37.5;2024-05-11 13:10:01.312708
3347;MPU-6050;209.8904476149403;2024-05-11 13:10:01.313705
3348;VL53L0X;-0.07064043199015124;2024-05-11 13:10:01.313705
3349;F01R064905;82.4;2024-05-11 13:10:01.314706
3343;MQ-2;21;2024-05-11 13:10:01.415704
3344;MQ-7;1198;2024-05-11 13:10:01.415704
3345;MQ-135;11037;2024-05-11 13:10:01.415704
3346;DHT-11;37.4;2024-05-11 13:10:01.416702
3347;MPU-6050;237.1497417245062;2024-05-11 13:10:01.416702
3348;VL53L0X;-0.07073268494340551;2024-05-11 13:10:01.417703
3349;F01R064905;85.4;2024-05-11 13:10:01.417703
3343;MQ-2;22;2024-05-11 13:10:01.519701
3344;MQ-7;1204;2024-05-11 13:10:01.519701
3345;MQ-135;11044;2024-05-11 13:10:01.520703
3346;DHT-11;36.9;2024-05-11 13:10:01.520703
3347;MPU-6050;168.46661390317072;2024-05-11 13:10:01.521703
3348;VL53L0X;-0.10029932458142682;2024-05-11 13:10:01.521703
3349;F01R064905;87.4;2024-05-11 13:10:01.521703
3343;MQ-2;20;2024-05-11 13:10:01.622825
3344;MQ-7;1197;2024-05-11 13:10:01.623716
3345;MQ-135;11042;2024-05-11 13:10:01.624701
3346;DHT-11;37.4;2024-05-11 13:10:01.624701
3347;MPU-6050;265.75364531836624;2024-05-11 13:10:01.625711
3348;VL53L0X;-0.10038683863953425;2024-05-11 13:10:01.625711
3349;F01R064905;85.4;2024-05-11 13:10:01.625711
3343;MQ-2;17;2024-05-11 13:10:01.728273
3344;MQ-7;1196;2024-05-11 13:10:01.729273
3345;MQ-135;11035;2024-05-11 13:10:01.730273
3346;DHT-11;38.3;2024-05-11 13:10:01.730273
3347;MPU-6050;230.36926878383758;2024-05-11 13:10:01.731274
3348;VL53L0X;-0.12893904039644624;2024-05-11 13:10:01.731274
3349;F01R064905;83.4;2024-05-11 13:10:01.732285
3343;MQ-2;20;2024-05-11 13:10:01.832988
3344;MQ-7;1201;2024-05-11 13:10:01.833811
3345;MQ-135;11043;2024-05-11 13:10:01.833811
3346;DHT-11;38.1;2024-05-11 13:10:01.833811
3347;MPU-6050;202.08414089185723;2024-05-11 13:10:01.833811
3348;VL53L0X;-0.13797223680343182;2024-05-11 13:10:01.835793
3349;F01R064905;84.4;2024-05-11 13:10:01.835793
3343;MQ-2;19;2024-05-11 13:10:01.938370
3344;MQ-7;1194;2024-05-11 13:10:01.938370
3345;MQ-135;11037;2024-05-11 13:10:01.939369
3346;DHT-11;38.3;2024-05-11 13:10:01.939369
3347;MPU-6050;177.55280904564702;2024-05-11 13:10:01.940366
3348;VL53L0X;-0.17020890781878195;2024-05-11 13:10:01.940366
3349;F01R064905;82.4;2024-05-11 13:10:01.940366
3343;MQ-2;18;2024-05-11 13:10:02.042391
3344;MQ-7;1188;2024-05-11 13:10:02.044355
3345;MQ-135;11033;2024-05-11 13:10:02.044355
3346;DHT-11;39.2;2024-05-11 13:10:02.045356
3347;MPU-6050;160.5801980320114;2024-05-11 13:10:02.046355
3348;VL53L0X;-0.19976074538090613;2024-05-11 13:10:02.046355
3349;F01R064905;81.4;2024-05-11 13:10:02.047367
3343;MQ-2;21;2024-05-11 13:10:02.148360
3344;MQ-7;1196;2024-05-11 13:10:02.148360
3345;MQ-135;11040;2024-05-11 13:10:02.148360
3346;DHT-11;39.2;2024-05-11 13:10:02.149353
3347;MPU-6050;181.94779471046084;2024-05-11 13:10:02.149353
3348;VL53L0X;-0.19981208869548142;2024-05-11 13:10:02.149353
3349;F01R064905;83.4;2024-05-11 13:10:02.149353
3343;MQ-2;19;2024-05-11 13:10:02.250613
3344;MQ-7;1195;2024-05-11 13:10:02.252624
3345;MQ-135;11038;2024-05-11 13:10:02.253626
3346;DHT-11;39.6;2024-05-11 13:10:02.254625
3347;MPU-6050;175.62744660217547;2024-05-11 13:10:02.254625
3348;VL53L0X;-0.22346799394597627;2024-05-11 13:10:02.255624
3349;F01R064905;80.4;2024-05-11 13:10:02.255624
3343;MQ-2;20;2024-05-11 13:10:02.357292
3344;MQ-7;1197;2024-05-11 13:10:02.357292
3345;MQ-135;11044;2024-05-11 13:10:02.357292
3346;DHT-11;38.7;2024-05-11 13:10:02.358197
3347;MPU-6050;20.024984394500787;2024-05-11 13:10:02.358197
3348;VL53L0X;-0.25605660304116495;2024-05-11 13:10:02.359196
3349;F01R064905;81.4;2024-05-11 13:10:02.359196
3343;MQ-2;19;2024-05-11 13:10:02.461477
3344;MQ-7;1195;2024-05-11 13:10:02.461477
3345;MQ-135;11042;2024-05-11 13:10:02.462477
3346;DHT-11;38.9;2024-05-11 13:10:02.463476
3347;MPU-6050;105.59356040971439;2024-05-11 13:10:02.463476
3348;VL53L0X;-0.2561020965303914;2024-05-11 13:10:02.463476
3349;F01R064905;79.4;2024-05-11 13:10:02.464475
3343;MQ-2;22;2024-05-11 13:10:02.565173
3344;MQ-7;1196;2024-05-11 13:10:02.565979
3345;MQ-135;11043;2024-05-11 13:10:02.565979
3346;DHT-11;38.0;2024-05-11 13:10:02.566979
3347;MPU-6050;138.16294727603346;2024-05-11 13:10:02.567992
3348;VL53L0X;-0.2561851660042252;2024-05-11 13:10:02.567992
3349;F01R064905;82.4;2024-05-11 13:10:02.567992
3343;MQ-2;25;2024-05-11 13:10:02.672978
3344;MQ-7;1198;2024-05-11 13:10:02.672978
3345;MQ-135;11051;2024-05-11 13:10:02.672978
3346;DHT-11;37.7;2024-05-11 13:10:02.673977
3347;MPU-6050;208.91625116299593;2024-05-11 13:10:02.673977
3348;VL53L0X;-0.2562691153957881;2024-05-11 13:10:02.673977
3349;F01R064905;85.4;2024-05-11 13:10:02.674977
3343;MQ-2;22;2024-05-11 13:10:02.776982
3344;MQ-7;1195;2024-05-11 13:10:02.777977
3345;MQ-135;11047;2024-05-11 13:10:02.778981
3346;DHT-11;38.3;2024-05-11 13:10:02.778981
3347;MPU-6050;197.49936708759347;2024-05-11 13:10:02.779979
3348;VL53L0X;-0.2619083650441417;2024-05-11 13:10:02.779979
3349;F01R064905;84.4;2024-05-11 13:10:02.780979
3343;MQ-2;23;2024-05-11 13:10:02.881976
3344;MQ-7;1196;2024-05-11 13:10:02.881976
3345;MQ-135;11053;2024-05-11 13:10:02.882977
3346;DHT-11;37.5;2024-05-11 13:10:02.882977
3347;MPU-6050;236.70656940608978;2024-05-11 13:10:02.882977
3348;VL53L0X;-0.26193453937322714;2024-05-11 13:10:02.883979
3349;F01R064905;87.4;2024-05-11 13:10:02.883979
3343;MQ-2;25;2024-05-11 13:10:02.985978
3344;MQ-7;1197;2024-05-11 13:10:02.986980
3345;MQ-135;11061;2024-05-11 13:10:02.987981
3346;DHT-11;37.4;2024-05-11 13:10:02.988978
3347;MPU-6050;139.44532978913278;2024-05-11 13:10:02.989979
3348;VL53L0X;-0.290965235957669;2024-05-11 13:10:02.989979
3349;F01R064905;90.4;2024-05-11 13:10:02.990978
3343;MQ-2;26;2024-05-11 13:10:03.091978
3344;MQ-7;1205;2024-05-11 13:10:03.091978
3345;MQ-135;11062;2024-05-11 13:10:03.093979
3346;DHT-11;37.0;2024-05-11 13:10:03.093979
3347;MPU-6050;182.07141456033125;2024-05-11 13:10:03.094980
