idSensor;modelo;valor;dtColeta
3342;F01R064905;71;2024-05-11 12:59:47.721444
3336;MQ-2;0;2024-05-11 12:59:47.824442
3337;MQ-7;485;2024-05-11 12:59:47.826442
3338;MQ-135;10000;2024-05-11 12:59:47.826442
3339;DHT-11;41.0;2024-05-11 12:59:47.827442
3340;MPU-6050;237.5457850604805;2024-05-11 12:59:47.827442
3341;VL53L0X;0.405029339831632;2024-05-11 12:59:47.829442
3342;F01R064905;70;2024-05-11 12:59:47.831445
3336;MQ-2;1;2024-05-11 12:59:47.940780
3337;MQ-7;487;2024-05-11 12:59:47.942781
3338;MQ-135;10008;2024-05-11 12:59:47.944782
3339;DHT-11;40.7;2024-05-11 12:59:47.948780
3340;MPU-6050;260.74700381787704;2024-05-11 12:59:47.949780
3341;VL53L0X;0.40492974917092317;2024-05-11 12:59:47.950780
3342;F01R064905;73;2024-05-11 12:59:47.950780
3336;MQ-2;2;2024-05-11 12:59:48.051782
3337;MQ-7;488;2024-05-11 12:59:48.051782
3338;MQ-135;10009;2024-05-11 12:59:48.051782
3339;DHT-11;40.1;2024-05-11 12:59:48.052780
3340;MPU-6050;252.2716789495008;2024-05-11 12:59:48.052780
3341;VL53L0X;0.38161317743010176;2024-05-11 12:59:48.052780
3342;F01R064905;76;2024-05-11 12:59:48.053780
3336;MQ-2;4;2024-05-11 12:59:48.154232
3337;MQ-7;493;2024-05-11 12:59:48.155232
3338;MQ-135;10017;2024-05-11 12:59:48.155232
3339;DHT-11;39.8;2024-05-11 12:59:48.156236
3340;MPU-6050;167.61264868738277;2024-05-11 12:59:48.157235
3341;VL53L0X;0.35350832976710994;2024-05-11 12:59:48.158234
3342;F01R064905;78;2024-05-11 12:59:48.158234
3336;MQ-2;5;2024-05-11 12:59:48.260231
3337;MQ-7;499;2024-05-11 12:59:48.260231
3338;MQ-135;10022;2024-05-11 12:59:48.260231
3339;DHT-11;39.1;2024-05-11 12:59:48.261238
3340;MPU-6050;151.79591562357663;2024-05-11 12:59:48.261238
3341;VL53L0X;0.3423281185409414;2024-05-11 12:59:48.261238
3342;F01R064905;80;2024-05-11 12:59:48.262231
3336;MQ-2;7;2024-05-11 12:59:48.363070
3337;MQ-7;500;2024-05-11 12:59:48.363070
3338;MQ-135;10023;2024-05-11 12:59:48.364073
3339;DHT-11;38.7;2024-05-11 12:59:48.364073
3340;MPU-6050;246.56439321199645;2024-05-11 12:59:48.365074
3341;VL53L0X;0.34224388985601384;2024-05-11 12:59:48.365074
3342;F01R064905;81;2024-05-11 12:59:48.365074
3336;MQ-2;4;2024-05-11 12:59:48.467081
3337;MQ-7;493;2024-05-11 12:59:48.467081
3338;MQ-135;10018;2024-05-11 12:59:48.467081
3339;DHT-11;39.1;2024-05-11 12:59:48.468071
3340;MPU-6050;135.03332921912278;2024-05-11 12:59:48.468071
3341;VL53L0X;0.3021634396252739;2024-05-11 12:59:48.468071
3342;F01R064905;79;2024-05-11 12:59:48.469071
3336;MQ-2;5;2024-05-11 12:59:48.569954
3337;MQ-7;501;2024-05-11 12:59:48.570755
3338;MQ-135;10026;2024-05-11 12:59:48.570755
3339;DHT-11;38.7;2024-05-11 12:59:48.570755
3340;MPU-6050;161.18932967166282;2024-05-11 12:59:48.571752
3341;VL53L0X;0.30209553201605027;2024-05-11 12:59:48.571752
3342;F01R064905;81;2024-05-11 12:59:48.571752
3336;MQ-2;3;2024-05-11 12:59:48.673979
3337;MQ-7;494;2024-05-11 12:59:48.674806
3338;MQ-135;10022;2024-05-11 12:59:48.674806
3339;DHT-11;38.8;2024-05-11 12:59:48.674806
3340;MPU-6050;65.1766829472013;2024-05-11 12:59:48.675799
3341;VL53L0X;0.3001354794569487;2024-05-11 12:59:48.675799
3342;F01R064905;78;2024-05-11 12:59:48.676786
3336;MQ-2;6;2024-05-11 12:59:48.777641
3337;MQ-7;502;2024-05-11 12:59:48.777641
3338;MQ-135;10025;2024-05-11 12:59:48.778642
3339;DHT-11;38.5;2024-05-11 12:59:48.778642
3340;MPU-6050;126.15466697669174;2024-05-11 12:59:48.778642
3341;VL53L0X;0.30011850424757264;2024-05-11 12:59:48.779642
3342;F01R064905;79;2024-05-11 12:59:48.779642
3336;MQ-2;4;2024-05-11 12:59:48.880808
3337;MQ-7;496;2024-05-11 12:59:48.880808
3338;MQ-135;10024;2024-05-11 12:59:48.881836
3339;DHT-11;39.0;2024-05-11 12:59:48.882818
3340;MPU-6050;245.97967395701622;2024-05-11 12:59:48.882818
3341;VL53L0X;0.3000505376906943;2024-05-11 12:59:48.882818
3342;F01R064905;77;2024-05-11 12:59:48.882818
3336;MQ-2;3;2024-05-11 12:59:48.983878
3337;MQ-7;492;2024-05-11 12:59:48.983878
3338;MQ-135;10023;2024-05-11 12:59:48.984905
3339;DHT-11;39.1;2024-05-11 12:59:48.984905
3340;MPU-6050;211.3882683594338;2024-05-11 12:59:48.984905
3341;VL53L0X;0.2865851292538067;2024-05-11 12:59:48.985889
3342;F01R064905;76;2024-05-11 12:59:48.985889
3336;MQ-2;2;2024-05-11 12:59:49.086831
3337;MQ-7;488;2024-05-11 12:59:49.087826
3338;MQ-135;10016;2024-05-11 12:59:49.087826
3339;DHT-11;40.1;2024-05-11 12:59:49.088825
3340;MPU-6050;249.9059823213522;2024-05-11 12:59:49.088825
3341;VL53L0X;0.28652030029082626;2024-05-11 12:59:49.088825
3342;F01R064905;74;2024-05-11 12:59:49.089828
3336;MQ-2;0;2024-05-11 12:59:49.190827
3337;MQ-7;487;2024-05-11 12:59:49.190827
3338;MQ-135;10014;2024-05-11 12:59:49.191830
3339;DHT-11;41.0;2024-05-11 12:59:49.191830
3340;MPU-6050;122.18837915284743;2024-05-11 12:59:49.192828
3341;VL53L0X;0.2835044920298976;2024-05-11 12:59:49.192828
3342;F01R064905;73;2024-05-11 12:59:49.193830
3336;MQ-2;0;2024-05-11 12:59:49.295015
3337;MQ-7;480;2024-05-11 12:59:49.295015
3338;MQ-135;10008;2024-05-11 12:59:49.296016
3339;DHT-11;41.1;2024-05-11 12:59:49.296016
3340;MPU-6050;169.6850022836432;2024-05-11 12:59:49.297016
3341;VL53L0X;0.2834311027568169;2024-05-11 12:59:49.297016
3342;F01R064905;71;2024-05-11 12:59:49.297016
3336;MQ-2;1;2024-05-11 12:59:49.398607
3337;MQ-7;486;2024-05-11 12:59:49.399428
3338;MQ-135;10010;2024-05-11 12:59:49.399428
3339;DHT-11;40.4;2024-05-11 12:59:49.399428
3340;MPU-6050;259.47061490658245;2024-05-11 12:59:49.400411
3341;VL53L0X;0.2833880949904985;2024-05-11 12:59:49.400411
3342;F01R064905;73;2024-05-11 12:59:49.400411
3336;MQ-2;0;2024-05-11 12:59:49.501488
3337;MQ-7;478;2024-05-11 12:59:49.501488
3338;MQ-135;10007;2024-05-11 12:59:49.502495
3339;DHT-11;41.0;2024-05-11 12:59:49.502495
3340;MPU-6050;157.45793088949188;2024-05-11 12:59:49.502495
3341;VL53L0X;0.27659392474406447;2024-05-11 12:59:49.503501
3342;F01R064905;71;2024-05-11 12:59:49.503501
3336;MQ-2;0;2024-05-11 12:59:49.604492
3337;MQ-7;473;2024-05-11 12:59:49.604492
3338;MQ-135;10005;2024-05-11 12:59:49.605527
3339;DHT-11;41.1;2024-05-11 12:59:49.605527
3340;MPU-6050;325.8588651548397;2024-05-11 12:59:49.605527
3341;VL53L0X;0.2765328515367015;2024-05-11 12:59:49.606510
3342;F01R064905;70;2024-05-11 12:59:49.606510
3336;MQ-2;2;2024-05-11 12:59:49.708263
3337;MQ-7;478;2024-05-11 12:59:49.708263
3338;MQ-135;10008;2024-05-11 12:59:49.709248
3339;DHT-11;40.1;2024-05-11 12:59:49.709248
3340;MPU-6050;248.02822420039217;2024-05-11 12:59:49.710259
3341;VL53L0X;0.2689881998854438;2024-05-11 12:59:49.710259
3342;F01R064905;71;2024-05-11 12:59:49.711261
3336;MQ-2;4;2024-05-11 12:59:49.812362
3337;MQ-7;483;2024-05-11 12:59:49.813155
3338;MQ-135;10010;2024-05-11 12:59:49.813155
3339;DHT-11;39.4;2024-05-11 12:59:49.813155
3340;MPU-6050;228.01754318472953;2024-05-11 12:59:49.813155
3341;VL53L0X;0.24686005596851052;2024-05-11 12:59:49.814157
3342;F01R064905;73;2024-05-11 12:59:49.814157
3336;MQ-2;5;2024-05-11 12:59:49.915123
3337;MQ-7;489;2024-05-11 12:59:49.916123
3338;MQ-135;10013;2024-05-11 12:59:49.918124
3339;DHT-11;39.2;2024-05-11 12:59:49.918124
3340;MPU-6050;251.90077411552352;2024-05-11 12:59:49.919123
3341;VL53L0X;0.2468202750683477;2024-05-11 12:59:49.919123
3342;F01R064905;74;2024-05-11 12:59:49.920124
3336;MQ-2;4;2024-05-11 12:59:50.022125
3337;MQ-7;484;2024-05-11 12:59:50.022125
3338;MQ-135;10009;2024-05-11 12:59:50.022125
3339;DHT-11;39.3;2024-05-11 12:59:50.023121
3340;MPU-6050;292.7012128434045;2024-05-11 12:59:50.023121
3341;VL53L0X;0.24672286041786065;2024-05-11 12:59:50.023121
3342;F01R064905;71;2024-05-11 12:59:50.024122
3336;MQ-2;3;2024-05-11 12:59:50.124902
3337;MQ-7;477;2024-05-11 12:59:50.125701
3338;MQ-135;10006;2024-05-11 12:59:50.125701
3339;DHT-11;40.2;2024-05-11 12:59:50.125701
3340;MPU-6050;243.10080213771406;2024-05-11 12:59:50.126699
3341;VL53L0X;0.2099001353699971;2024-05-11 12:59:50.126699
3342;F01R064905;70;2024-05-11 12:59:50.126699
3336;MQ-2;0;2024-05-11 12:59:50.228089
3337;MQ-7;470;2024-05-11 12:59:50.228891
3338;MQ-135;10002;2024-05-11 12:59:50.228891
3339;DHT-11;40.6;2024-05-11 12:59:50.228891
3340;MPU-6050;190.63315556324403;2024-05-11 12:59:50.228891
3341;VL53L0X;0.19487397344875698;2024-05-11 12:59:50.229889
3342;F01R064905;70;2024-05-11 12:59:50.229889
3336;MQ-2;3;2024-05-11 12:59:50.331379
3337;MQ-7;476;2024-05-11 12:59:50.331379
3338;MQ-135;10004;2024-05-11 12:59:50.332371
3339;DHT-11;40.2;2024-05-11 12:59:50.332371
3340;MPU-6050;254.5761182829214;2024-05-11 12:59:50.333372
3341;VL53L0X;0.19485770568649668;2024-05-11 12:59:50.333372
3342;F01R064905;71;2024-05-11 12:59:50.333372
3336;MQ-2;2;2024-05-11 12:59:50.434855
3337;MQ-7;471;2024-05-11 12:59:50.435664
3338;MQ-135;10000;2024-05-11 12:59:50.435664
3339;DHT-11;40.9;2024-05-11 12:59:50.435664
3340;MPU-6050;187.61929538296428;2024-05-11 12:59:50.436662
3341;VL53L0X;0.17914290903806088;2024-05-11 12:59:50.436662
3342;F01R064905;70;2024-05-11 12:59:50.436662
3336;MQ-2;0;2024-05-11 12:59:50.537996
3337;MQ-7;469;2024-05-11 12:59:50.538802
3338;MQ-135;10000;2024-05-11 12:59:50.538802
3339;DHT-11;41.0;2024-05-11 12:59:50.538802
3340;MPU-6050;235.21904684782652;2024-05-11 12:59:50.538802
3341;VL53L0X;0.1791176449238965;2024-05-11 12:59:50.539804
3342;F01R064905;70;2024-05-11 12:59:50.539804
3336;MQ-2;1;2024-05-11 12:59:50.640704
3337;MQ-7;474;2024-05-11 12:59:50.641504
3338;MQ-135;10007;2024-05-11 12:59:50.641504
3339;DHT-11;40.7;2024-05-11 12:59:50.642516
3340;MPU-6050;179.655225362359;2024-05-11 12:59:50.642516
3341;VL53L0X;0.13084810315880802;2024-05-11 12:59:50.642516
3342;F01R064905;71;2024-05-11 12:59:50.642516
3336;MQ-2;0;2024-05-11 12:59:50.744501
3337;MQ-7;470;2024-05-11 12:59:50.745303
3338;MQ-135;10000;2024-05-11 12:59:50.745303
3339;DHT-11;41.0;2024-05-11 12:59:50.745303
3340;MPU-6050;113.88151737661384;2024-05-11 12:59:50.746301
3341;VL53L0X;0.10961383524509197;2024-05-11 12:59:50.746301
3342;F01R064905;70;2024-05-11 12:59:50.746301
3336;MQ-2;0;2024-05-11 12:59:50.847850
3337;MQ-7;464;2024-05-11 12:59:50.847850
3338;MQ-135;10000;2024-05-11 12:59:50.848833
3339;DHT-11;41.7;2024-05-11 12:59:50.848833
3340;MPU-6050;176.13914953808538;2024-05-11 12:59:50.849833
3341;VL53L0X;0.1095514594191834;2024-05-11 12:59:50.849833
3342;F01R064905;70;2024-05-11 12:59:50.849833
3336;MQ-2;2;2024-05-11 12:59:50.951624
3337;MQ-7;471;2024-05-11 12:59:50.952643
3338;MQ-135;10008;2024-05-11 12:59:50.952643
3339;DHT-11;40.8;2024-05-11 12:59:50.953626
3340;MPU-6050;228.9213838853854;2024-05-11 12:59:50.953626
3341;VL53L0X;0.1094985400885524;2024-05-11 12:59:50.953626
3342;F01R064905;71;2024-05-11 12:59:50.954625
3336;MQ-2;1;2024-05-11 12:59:51.055590
3337;MQ-7;469;2024-05-11 12:59:51.056397
3338;MQ-135;10007;2024-05-11 12:59:51.056397
3339;DHT-11;41.7;2024-05-11 12:59:51.056397
3340;MPU-6050;182.9590118031905;2024-05-11 12:59:51.057395
3341;VL53L0X;0.09481654931007147;2024-05-11 12:59:51.057395
3342;F01R064905;70;2024-05-11 12:59:51.058394
3336;MQ-2;0;2024-05-11 12:59:51.159041
3337;MQ-7;467;2024-05-11 12:59:51.159041
3338;MQ-135;10000;2024-05-11 12:59:51.159041
3339;DHT-11;42.3;2024-05-11 12:59:51.159944
3340;MPU-6050;212.05895406702354;2024-05-11 12:59:51.159944
3341;VL53L0X;0.09473336298248884;2024-05-11 12:59:51.159944
3342;F01R064905;70;2024-05-11 12:59:51.160942
3336;MQ-2;2;2024-05-11 12:59:51.262101
3337;MQ-7;470;2024-05-11 12:59:51.262101
3338;MQ-135;10002;2024-05-11 12:59:51.263063
3339;DHT-11;42.2;2024-05-11 12:59:51.263063
3340;MPU-6050;248.108847081276;2024-05-11 12:59:51.264064
3341;VL53L0X;0.09463778069021277;2024-05-11 12:59:51.264064
3342;F01R064905;72;2024-05-11 12:59:51.265066
3336;MQ-2;4;2024-05-11 12:59:51.366062
3337;MQ-7;471;2024-05-11 12:59:51.368068
3338;MQ-135;10010;2024-05-11 12:59:51.369068
3339;DHT-11;41.9;2024-05-11 12:59:51.369068
3340;MPU-6050;193.00518127760196;2024-05-11 12:59:51.369068
3341;VL53L0X;0.04566730032260097;2024-05-11 12:59:51.370064
3342;F01R064905;74;2024-05-11 12:59:51.370064
3336;MQ-2;3;2024-05-11 12:59:51.472063
3337;MQ-7;469;2024-05-11 12:59:51.472063
3338;MQ-135;10004;2024-05-11 12:59:51.473064
3339;DHT-11;42.2;2024-05-11 12:59:51.473064
3340;MPU-6050;209.21042039057232;2024-05-11 12:59:51.474065
3341;VL53L0X;0.045608779451849144;2024-05-11 12:59:51.474065
3342;F01R064905;73;2024-05-11 12:59:51.475065
3336;MQ-2;4;2024-05-11 12:59:51.575776
3337;MQ-7;470;2024-05-11 12:59:51.576672
3338;MQ-135;10011;2024-05-11 12:59:51.576672
3339;DHT-11;41.8;2024-05-11 12:59:51.576672
3340;MPU-6050;151.65091493294725;2024-05-11 12:59:51.577661
3341;VL53L0X;0.0058521895804040935;2024-05-11 12:59:51.577661
3342;F01R064905;74;2024-05-11 12:59:51.577661
3336;MQ-2;7;2024-05-11 12:59:51.679127
3337;MQ-7;473;2024-05-11 12:59:51.679127
3338;MQ-135;10018;2024-05-11 12:59:51.679127
3339;DHT-11;41.5;2024-05-11 12:59:51.680035
3340;MPU-6050;195.93111034238538;2024-05-11 12:59:51.680035
3341;VL53L0X;0.005760235428078113;2024-05-11 12:59:51.681030
3342;F01R064905;76;2024-05-11 12:59:51.681030
3336;MQ-2;6;2024-05-11 12:59:51.782448
3337;MQ-7;466;2024-05-11 12:59:51.783264
3338;MQ-135;10010;2024-05-11 12:59:51.783264
3339;DHT-11;42.5;2024-05-11 12:59:51.783264
3340;MPU-6050;298.90633984577846;2024-05-11 12:59:51.783264
3341;VL53L0X;0.0057419030039144465;2024-05-11 12:59:51.784261
3342;F01R064905;73;2024-05-11 12:59:51.784261
3336;MQ-2;9;2024-05-11 12:59:51.885845
3337;MQ-7;467;2024-05-11 12:59:51.886668
3338;MQ-135;10011;2024-05-11 12:59:51.886668
3339;DHT-11;42.4;2024-05-11 12:59:51.887665
3340;MPU-6050;111.60645142642964;2024-05-11 12:59:51.887665
3341;VL53L0X;-0.013788005170545707;2024-05-11 12:59:51.887665
3342;F01R064905;76;2024-05-11 12:59:51.888665
3336;MQ-2;8;2024-05-11 12:59:51.989348
3337;MQ-7;465;2024-05-11 12:59:51.989348
3338;MQ-135;10010;2024-05-11 12:59:51.990337
3339;DHT-11;42.9;2024-05-11 12:59:51.990337
3340;MPU-6050;200.97263495311992;2024-05-11 12:59:51.990337
3341;VL53L0X;-0.013799633194080101;2024-05-11 12:59:51.991335
3342;F01R064905;73;2024-05-11 12:59:51.991335
3336;MQ-2;10;2024-05-11 12:59:52.092981
3337;MQ-7;468;2024-05-11 12:59:52.094971
3338;MQ-135;10013;2024-05-11 12:59:52.095971
3339;DHT-11;41.9;2024-05-11 12:59:52.096970
3340;MPU-6050;226.26091133909983;2024-05-11 12:59:52.097970
3341;VL53L0X;-0.013829637045954878;2024-05-11 12:59:52.098971
3342;F01R064905;76;2024-05-11 12:59:52.099972
3336;MQ-2;8;2024-05-11 12:59:52.200978
3337;MQ-7;461;2024-05-11 12:59:52.200978
3338;MQ-135;10010;2024-05-11 12:59:52.200978
3339;DHT-11;42.8;2024-05-11 12:59:52.201969
3340;MPU-6050;168.68906307167634;2024-05-11 12:59:52.201969
3341;VL53L0X;-0.055738776592690636;2024-05-11 12:59:52.201969
3342;F01R064905;75;2024-05-11 12:59:52.201969
3336;MQ-2;9;2024-05-11 12:59:52.303517
3337;MQ-7;469;2024-05-11 12:59:52.304330
3338;MQ-135;10014;2024-05-11 12:59:52.304330
3339;DHT-11;42.3;2024-05-11 12:59:52.304330
3340;MPU-6050;168.87273314540747;2024-05-11 12:59:52.305311
3341;VL53L0X;-0.05574372081831521;2024-05-11 12:59:52.305311
3342;F01R064905;76;2024-05-11 12:59:52.306310
3336;MQ-2;6;2024-05-11 12:59:52.406702
3337;MQ-7;466;2024-05-11 12:59:52.406702
3338;MQ-135;10012;2024-05-11 12:59:52.407695
3339;DHT-11;42.6;2024-05-11 12:59:52.407695
3340;MPU-6050;132.85706605220514;2024-05-11 12:59:52.407695
3341;VL53L0X;-0.08187742573348498;2024-05-11 12:59:52.408702
3342;F01R064905;73;2024-05-11 12:59:52.408702
3336;MQ-2;4;2024-05-11 12:59:52.509766
3337;MQ-7;459;2024-05-11 12:59:52.510728
3338;MQ-135;10011;2024-05-11 12:59:52.511730
3339;DHT-11;43.5;2024-05-11 12:59:52.511730
3340;MPU-6050;231.1839094746864;2024-05-11 12:59:52.512727
3341;VL53L0X;-0.08197124629948924;2024-05-11 12:59:52.512727
3342;F01R064905;70;2024-05-11 12:59:52.512727
3336;MQ-2;3;2024-05-11 12:59:52.614290
3337;MQ-7;456;2024-05-11 12:59:52.615294
3338;MQ-135;10003;2024-05-11 12:59:52.615294
3339;DHT-11;43.8;2024-05-11 12:59:52.616282
3340;MPU-6050;111.20251795710384;2024-05-11 12:59:52.616282
3341;VL53L0X;-0.11982803865178379;2024-05-11 12:59:52.617284
3342;F01R064905;70;2024-05-11 12:59:52.617284
3336;MQ-2;3;2024-05-11 12:59:52.718994
3337;MQ-7;548;2024-05-11 12:59:52.718994
3338;MQ-135;10203;2024-05-11 12:59:52.719988
3339;DHT-11;43.4;2024-05-11 12:59:52.720987
3340;MPU-6050;275.02908937056094;2024-05-11 12:59:52.720987
3341;VL53L0X;-0.11990501117240286;2024-05-11 12:59:52.721998
3342;F01R064905;73.6;2024-05-11 12:59:52.721998
3336;MQ-2;3;2024-05-11 12:59:52.823221
3337;MQ-7;657;2024-05-11 12:59:52.823221
3338;MQ-135;10407;2024-05-11 12:59:52.824035
3339;DHT-11;42.5;2024-05-11 12:59:52.825033
3340;MPU-6050;267.5462576826669;2024-05-11 12:59:52.825033
3341;VL53L0X;-0.16795007526590994;2024-05-11 12:59:52.825033
3342;F01R064905;74.8;2024-05-11 12:59:52.826037
3336;MQ-2;2;2024-05-11 12:59:52.929057
3337;MQ-7;653;2024-05-11 12:59:52.929057
3338;MQ-135;10400;2024-05-11 12:59:52.930058
3339;DHT-11;43.1;2024-05-11 12:59:52.931057
3340;MPU-6050;164.01524319403975;2024-05-11 12:59:52.931057
3341;VL53L0X;-0.18966016900831847;2024-05-11 12:59:52.931057
3342;F01R064905;73.8;2024-05-11 12:59:52.932058
3336;MQ-2;1;2024-05-11 12:59:53.033058
3337;MQ-7;651;2024-05-11 12:59:53.034071
3338;MQ-135;10394;2024-05-11 12:59:53.035059
3339;DHT-11;43.9;2024-05-11 12:59:53.036072
3340;MPU-6050;233.40522701944786;2024-05-11 12:59:53.036072
3341;VL53L0X;-0.1896840091570552;2024-05-11 12:59:53.037058
3342;F01R064905;72.8;2024-05-11 12:59:53.038060
3336;MQ-2;2;2024-05-11 12:59:53.139056
3337;MQ-7;847;2024-05-11 12:59:53.139056
3338;MQ-135;10706;2024-05-11 12:59:53.140058
3339;DHT-11;43.1;2024-05-11 12:59:53.140058
3340;MPU-6050;101.1582918005242;2024-05-11 12:59:53.141066
3341;VL53L0X;-0.19360767236612655;2024-05-11 12:59:53.141066
3342;F01R064905;76.4;2024-05-11 12:59:53.142059
3336;MQ-2;1;2024-05-11 12:59:53.242689
3337;MQ-7;846;2024-05-11 12:59:53.243697
3338;MQ-135;10702;2024-05-11 12:59:53.244696
3339;DHT-11;44.0;2024-05-11 12:59:53.244696
3340;MPU-6050;197.59807691371898;2024-05-11 12:59:53.245705
3341;VL53L0X;-0.19369449805996528;2024-05-11 12:59:53.245705
3342;F01R064905;73.4;2024-05-11 12:59:53.245705
3336;MQ-2;0;2024-05-11 12:59:53.346612
3337;MQ-7;842;2024-05-11 12:59:53.348611
3338;MQ-135;10700;2024-05-11 12:59:53.348611
3339;DHT-11;44.5;2024-05-11 12:59:53.349608
3340;MPU-6050;176.95762204550556;2024-05-11 12:59:53.349608
3341;VL53L0X;-0.20682876122443067;2024-05-11 12:59:53.349608
3342;F01R064905;72.4;2024-05-11 12:59:53.350610
3336;MQ-2;0;2024-05-11 12:59:53.451472
3337;MQ-7;838;2024-05-11 12:59:53.452301
3338;MQ-135;10693;2024-05-11 12:59:53.453284
3339;DHT-11;45.0;2024-05-11 12:59:53.453284
3340;MPU-6050;254.85093682386182;2024-05-11 12:59:53.453284
3341;VL53L0X;-0.20689532315788858;2024-05-11 12:59:53.454286
3342;F01R064905;71.4;2024-05-11 12:59:53.454286
3336;MQ-2;0;2024-05-11 12:59:53.555622
3337;MQ-7;1091;2024-05-11 12:59:53.556501
3338;MQ-135;11013;2024-05-11 12:59:53.556501
3339;DHT-11;44.7;2024-05-11 12:59:53.557500
3340;MPU-6050;313.0958319748125;2024-05-11 12:59:53.557500
3341;VL53L0X;-0.20691826251283252;2024-05-11 12:59:53.558499
3342;F01R064905;75.0;2024-05-11 12:59:53.559501
3336;MQ-2;0;2024-05-11 12:59:53.661121
3337;MQ-7;1084;2024-05-11 12:59:53.661121
3338;MQ-135;11012;2024-05-11 12:59:53.662115
3339;DHT-11;45.0;2024-05-11 12:59:53.662115
3340;MPU-6050;137.95651488784426;2024-05-11 12:59:53.663103
3341;VL53L0X;-0.22572390218660826;2024-05-11 12:59:53.663103
3342;F01R064905;72.0;2024-05-11 12:59:53.663103
3336;MQ-2;0;2024-05-11 12:59:53.765629
3337;MQ-7;1076;2024-05-11 12:59:53.766608
3338;MQ-135;11007;2024-05-11 12:59:53.767602
3339;DHT-11;45.4;2024-05-11 12:59:53.767602
3340;MPU-6050;216.01157376399996;2024-05-11 12:59:53.768600
3341;VL53L0X;-0.2257267103055781;2024-05-11 12:59:53.768600
3342;F01R064905;70.0;2024-05-11 12:59:53.768600
3336;MQ-2;0;2024-05-11 12:59:53.870771
3337;MQ-7;1069;2024-05-11 12:59:53.871766
3338;MQ-135;11000;2024-05-11 12:59:53.872768
3339;DHT-11;45.5;2024-05-11 12:59:53.872768
3340;MPU-6050;262.17169946430147;2024-05-11 12:59:53.872768
3341;VL53L0X;-0.22572872108835998;2024-05-11 12:59:53.873765
3342;F01R064905;70;2024-05-11 12:59:53.873765
3336;MQ-2;0;2024-05-11 12:59:53.976452
3337;MQ-7;1062;2024-05-11 12:59:53.976452
3338;MQ-135;10998;2024-05-11 12:59:53.977434
3339;DHT-11;45.5;2024-05-11 12:59:53.977434
3340;MPU-6050;128.35497652993436;2024-05-11 12:59:53.978441
3341;VL53L0X;-0.26732173669215487;2024-05-11 12:59:53.978441
3342;F01R064905;70;2024-05-11 12:59:53.978441
3336;MQ-2;0;2024-05-11 12:59:54.082433
3337;MQ-7;1056;2024-05-11 12:59:54.086433
3338;MQ-135;10995;2024-05-11 12:59:54.121433
3339;DHT-11;46.3;2024-05-11 12:59:54.138434
3340;MPU-6050;248.30022150614366;2024-05-11 12:59:54.143433
3341;VL53L0X;-0.2673580711448614;2024-05-11 12:59:54.143433
3342;F01R064905;70;2024-05-11 12:59:54.144433
3336;MQ-2;0;2024-05-11 12:59:54.245109
