dtColeta
2024-05-01 15:34:09.838703
2024-05-01 15:34:09.839705
2024-05-01 15:34:09.839705
2024-05-01 15:34:09.840705
2024-05-01 15:34:09.840705
2024-05-01 15:34:09.840705
2024-05-01 15:34:09.841706
2024-05-01 15:34:09.954705
2024-05-01 15:34:09.957706
2024-05-01 15:34:09.960706
2024-05-01 15:34:09.960706
2024-05-01 15:34:09.961704
2024-05-01 15:34:09.963705
2024-05-01 15:34:09.970705
2024-05-01 15:34:10.075706
2024-05-01 15:34:10.077706
2024-05-01 15:34:10.079705
2024-05-01 15:34:10.079705
2024-05-01 15:34:10.079705
2024-05-01 15:34:10.080705
2024-05-01 15:34:10.080705
2024-05-01 15:34:10.181703
2024-05-01 15:34:10.182705
2024-05-01 15:34:10.182705
2024-05-01 15:34:10.183708
2024-05-01 15:34:10.183708
2024-05-01 15:34:10.184707
2024-05-01 15:34:10.185707
2024-05-01 15:34:10.286702
2024-05-01 15:34:10.287706
2024-05-01 15:34:10.287706
2024-05-01 15:34:10.287706
2024-05-01 15:34:10.288705
2024-05-01 15:34:10.288705
2024-05-01 15:34:10.289704
2024-05-01 15:34:10.391705
2024-05-01 15:34:10.392704
2024-05-01 15:34:10.394707
2024-05-01 15:34:10.395705
2024-05-01 15:34:10.396706
2024-05-01 15:34:10.396706
2024-05-01 15:34:10.397706
2024-05-01 15:34:10.498712
2024-05-01 15:34:10.498712
2024-05-01 15:34:10.499706
2024-05-01 15:34:10.499706
2024-05-01 15:34:10.499706
2024-05-01 15:34:10.500706
2024-05-01 15:34:10.500706
2024-05-01 15:34:10.603286
2024-05-01 15:34:10.604164
2024-05-01 15:34:10.604164
2024-05-01 15:34:10.605161
2024-05-01 15:34:10.605161
2024-05-01 15:34:10.605161
2024-05-01 15:34:10.606160
2024-05-01 15:34:10.707452
2024-05-01 15:34:10.708447
2024-05-01 15:34:10.708447
2024-05-01 15:34:10.708447
2024-05-01 15:34:10.709447
2024-05-01 15:34:10.709447
2024-05-01 15:34:10.710451
2024-05-01 15:34:10.811562
2024-05-01 15:34:10.811562
2024-05-01 15:34:10.812565
2024-05-01 15:34:10.812565
2024-05-01 15:34:10.812565
2024-05-01 15:34:10.813570
2024-05-01 15:34:10.813570
2024-05-01 15:34:10.915058
2024-05-01 15:34:10.915058
2024-05-01 15:34:10.916379
2024-05-01 15:34:10.916379
2024-05-01 15:34:10.916379
2024-05-01 15:34:10.917372
2024-05-01 15:34:10.919377
2024-05-01 15:34:11.021105
2024-05-01 15:34:11.021907
2024-05-01 15:34:11.021907
2024-05-01 15:34:11.022917
2024-05-01 15:34:11.022917
2024-05-01 15:34:11.022917
2024-05-01 15:34:11.023908
2024-05-01 15:34:11.124725
2024-05-01 15:34:11.125728
2024-05-01 15:34:11.125728
2024-05-01 15:34:11.127248
2024-05-01 15:34:11.127248
2024-05-01 15:34:11.128248
2024-05-01 15:34:11.128248
2024-05-01 15:34:11.229614
2024-05-01 15:34:11.230435
2024-05-01 15:34:11.230435
2024-05-01 15:34:11.231424
2024-05-01 15:34:11.231424
2024-05-01 15:34:11.232424
2024-05-01 15:34:11.232424
2024-05-01 15:34:11.334221
2024-05-01 15:34:11.335026
2024-05-01 15:34:11.336024
2024-05-01 15:34:11.336024
2024-05-01 15:34:11.337025
2024-05-01 15:34:11.337025
2024-05-01 15:34:11.337025
2024-05-01 15:34:11.438859
2024-05-01 15:34:11.439863
2024-05-01 15:34:11.439863
2024-05-01 15:34:11.439863
2024-05-01 15:34:11.440863
2024-05-01 15:34:11.440863
2024-05-01 15:34:11.440863
2024-05-01 15:34:11.542666
2024-05-01 15:34:11.543660
2024-05-01 15:34:11.544656
2024-05-01 15:34:11.544656
2024-05-01 15:34:11.544656
2024-05-01 15:34:11.545665
2024-05-01 15:34:11.545665
2024-05-01 15:34:11.646961
2024-05-01 15:34:11.647957
2024-05-01 15:34:11.647957
2024-05-01 15:34:11.648955
2024-05-01 15:34:11.648955
2024-05-01 15:34:11.648955
2024-05-01 15:34:11.649955
2024-05-01 15:34:11.751360
2024-05-01 15:34:11.752169
2024-05-01 15:34:11.753162
2024-05-01 15:34:11.753162
2024-05-01 15:34:11.753162
2024-05-01 15:34:11.754171
2024-05-01 15:34:11.754171
2024-05-01 15:34:11.856078
2024-05-01 15:34:11.856147
2024-05-01 15:34:11.857090
2024-05-01 15:34:11.858089
2024-05-01 15:34:11.859090
2024-05-01 15:34:11.859090
2024-05-01 15:34:11.860092
2024-05-01 15:34:11.962090
2024-05-01 15:34:11.963090
2024-05-01 15:34:11.965091
2024-05-01 15:34:11.966092
2024-05-01 15:34:11.967090
2024-05-01 15:34:11.967090
2024-05-01 15:34:11.969091
2024-05-01 15:34:12.070090
2024-05-01 15:34:12.073092
2024-05-01 15:34:12.073092
2024-05-01 15:34:12.074090
2024-05-01 15:34:12.074090
2024-05-01 15:34:12.075091
2024-05-01 15:34:12.075091
2024-05-01 15:34:12.178130
2024-05-01 15:34:12.178130
2024-05-01 15:34:12.179129
2024-05-01 15:34:12.179129
2024-05-01 15:34:12.179129
2024-05-01 15:34:12.180131
2024-05-01 15:34:12.180131
2024-05-01 15:34:12.282135
2024-05-01 15:34:12.282135
2024-05-01 15:34:12.283131
2024-05-01 15:34:12.283131
2024-05-01 15:34:12.283131
2024-05-01 15:34:12.284130
2024-05-01 15:34:12.284130
2024-05-01 15:34:12.385128
2024-05-01 15:34:12.386130
2024-05-01 15:34:12.386130
2024-05-01 15:34:12.386130
2024-05-01 15:34:12.387129
2024-05-01 15:34:12.387129
2024-05-01 15:34:12.388131
2024-05-01 15:34:12.489457
2024-05-01 15:34:12.490264
2024-05-01 15:34:12.490264
2024-05-01 15:34:12.491261
2024-05-01 15:34:12.491261
2024-05-01 15:34:12.491261
2024-05-01 15:34:12.492261
2024-05-01 15:34:12.614553
2024-05-01 15:34:12.619556
2024-05-01 15:34:12.622554
2024-05-01 15:34:12.623554
2024-05-01 15:34:12.623554
2024-05-01 15:34:12.623554
2024-05-01 15:34:12.624553
2024-05-01 15:34:12.725552
2024-05-01 15:34:12.729554
2024-05-01 15:34:12.730565
2024-05-01 15:34:12.731552
2024-05-01 15:34:12.732552
2024-05-01 15:34:12.733553
2024-05-01 15:34:12.733553
2024-05-01 15:34:12.834498
2024-05-01 15:34:12.835513
2024-05-01 15:34:12.836510
2024-05-01 15:34:12.836510
2024-05-01 15:34:12.836510
2024-05-01 15:34:12.837508
2024-05-01 15:34:12.837508
2024-05-01 15:34:12.939317
2024-05-01 15:34:12.940135
2024-05-01 15:34:12.940135
2024-05-01 15:34:12.941130
2024-05-01 15:34:12.941130
2024-05-01 15:34:12.942130
2024-05-01 15:34:12.942130
2024-05-01 15:34:13.043576
2024-05-01 15:34:13.044576
2024-05-01 15:34:13.044576
2024-05-01 15:34:13.045575
2024-05-01 15:34:13.045575
2024-05-01 15:34:13.045575
2024-05-01 15:34:13.046584
2024-05-01 15:34:13.148321
2024-05-01 15:34:13.148321
2024-05-01 15:34:13.149323
2024-05-01 15:34:13.149323
2024-05-01 15:34:13.149323
2024-05-01 15:34:13.150322
2024-05-01 15:34:13.150322
2024-05-01 15:34:13.251319
2024-05-01 15:34:13.253117
2024-05-01 15:34:13.253117
2024-05-01 15:34:13.254119
2024-05-01 15:34:13.254119
2024-05-01 15:34:13.254119
2024-05-01 15:34:13.255119
2024-05-01 15:34:13.365841
2024-05-01 15:34:13.365841
2024-05-01 15:34:13.368841
2024-05-01 15:34:13.368841
2024-05-01 15:34:13.369841
2024-05-01 15:34:13.369841
2024-05-01 15:34:13.370840
2024-05-01 15:34:13.471875
2024-05-01 15:34:13.471875
2024-05-01 15:34:13.472841
2024-05-01 15:34:13.472841
2024-05-01 15:34:13.473842
2024-05-01 15:34:13.473842
2024-05-01 15:34:13.473842
2024-05-01 15:34:13.575990
2024-05-01 15:34:13.577992
2024-05-01 15:34:13.577992
2024-05-01 15:34:13.578992
2024-05-01 15:34:13.578992
2024-05-01 15:34:13.578992
2024-05-01 15:34:13.579991
2024-05-01 15:34:13.680957
2024-05-01 15:34:13.681956
2024-05-01 15:34:13.681956
2024-05-01 15:34:13.681956
2024-05-01 15:34:13.682950
2024-05-01 15:34:13.682950
2024-05-01 15:34:13.683964
2024-05-01 15:34:13.784669
2024-05-01 15:34:13.785633
2024-05-01 15:34:13.785633
2024-05-01 15:34:13.786632
2024-05-01 15:34:13.786632
2024-05-01 15:34:13.787634
2024-05-01 15:34:13.787634
2024-05-01 15:34:13.889542
2024-05-01 15:34:13.891544
2024-05-01 15:34:13.894544
2024-05-01 15:34:13.899545
2024-05-01 15:34:13.905543
2024-05-01 15:34:13.905543
2024-05-01 15:34:13.906544
2024-05-01 15:34:14.008072
2024-05-01 15:34:14.008072
2024-05-01 15:34:14.009064
2024-05-01 15:34:14.009064
2024-05-01 15:34:14.009064
2024-05-01 15:34:14.010062
2024-05-01 15:34:14.011066
2024-05-01 15:34:14.111584
2024-05-01 15:34:14.112585
2024-05-01 15:34:14.112585
2024-05-01 15:34:14.113586
2024-05-01 15:34:14.114585
2024-05-01 15:34:14.114585
2024-05-01 15:34:14.115585
2024-05-01 15:34:14.216592
2024-05-01 15:34:14.217586
2024-05-01 15:34:14.217586
2024-05-01 15:34:14.218585
2024-05-01 15:34:14.218585
2024-05-01 15:34:14.219584
2024-05-01 15:34:14.219584
2024-05-01 15:34:14.321478
2024-05-01 15:34:14.321478
2024-05-01 15:34:14.322443
2024-05-01 15:34:14.322443
2024-05-01 15:34:14.322443
2024-05-01 15:34:14.323442
2024-05-01 15:34:14.323442
2024-05-01 15:34:14.424672
2024-05-01 15:34:14.424672
2024-05-01 15:34:14.425636
2024-05-01 15:34:14.425636
2024-05-01 15:34:14.427635
2024-05-01 15:34:14.427635
2024-05-01 15:34:14.428635
2024-05-01 15:34:14.529631
2024-05-01 15:34:14.531635
2024-05-01 15:34:14.532634
2024-05-01 15:34:14.532634
2024-05-01 15:34:14.533634
2024-05-01 15:34:14.533634
2024-05-01 15:34:14.533634
2024-05-01 15:34:14.634635
2024-05-01 15:34:14.635633
2024-05-01 15:34:14.636165
2024-05-01 15:34:14.636165
2024-05-01 15:34:14.637151
2024-05-01 15:34:14.637151
2024-05-01 15:34:14.638151
2024-05-01 15:34:14.738709
2024-05-01 15:34:14.738709
2024-05-01 15:34:14.739622
2024-05-01 15:34:14.739622
2024-05-01 15:34:14.739622
2024-05-01 15:34:14.740623
2024-05-01 15:34:14.740623
2024-05-01 15:34:14.841937
2024-05-01 15:34:14.842745
2024-05-01 15:34:14.843739
2024-05-01 15:34:14.843739
2024-05-01 15:34:14.844737
2024-05-01 15:34:14.844737
2024-05-01 15:34:14.844737
2024-05-01 15:34:14.946331
2024-05-01 15:34:14.947154
2024-05-01 15:34:14.947154
2024-05-01 15:34:14.948139
2024-05-01 15:34:14.948139
2024-05-01 15:34:14.948139
2024-05-01 15:34:14.949137
2024-05-01 15:34:15.050066
2024-05-01 15:34:15.050066
2024-05-01 15:34:15.051051
2024-05-01 15:34:15.052053
2024-05-01 15:34:15.053052
2024-05-01 15:34:15.053052
2024-05-01 15:34:15.053052
2024-05-01 15:34:15.154856
2024-05-01 15:34:15.154856
2024-05-01 15:34:15.155843
2024-05-01 15:34:15.155843
2024-05-01 15:34:15.156845
2024-05-01 15:34:15.156845
2024-05-01 15:34:15.157844
2024-05-01 15:34:15.258947
2024-05-01 15:34:15.258947
2024-05-01 15:34:15.259842
2024-05-01 15:34:15.259842
2024-05-01 15:34:15.260842
2024-05-01 15:34:15.260842
2024-05-01 15:34:15.261842
2024-05-01 15:34:15.363719
2024-05-01 15:34:15.363719
2024-05-01 15:34:15.364632
2024-05-01 15:34:15.364632
2024-05-01 15:34:15.364632
2024-05-01 15:34:15.365622
2024-05-01 15:34:15.365622
2024-05-01 15:34:15.466602
2024-05-01 15:34:15.467399
2024-05-01 15:34:15.468397
2024-05-01 15:34:15.469399
2024-05-01 15:34:15.469399
2024-05-01 15:34:15.470397
2024-05-01 15:34:15.470397
2024-05-01 15:34:15.571694
2024-05-01 15:34:15.571694
2024-05-01 15:34:15.572660
2024-05-01 15:34:15.572660
2024-05-01 15:34:15.572660
2024-05-01 15:34:15.573660
2024-05-01 15:34:15.573660
2024-05-01 15:34:15.675468
2024-05-01 15:34:15.676541
2024-05-01 15:34:15.677455
2024-05-01 15:34:15.677455
2024-05-01 15:34:15.678454
2024-05-01 15:34:15.678454
2024-05-01 15:34:15.678454
2024-05-01 15:34:15.780234
2024-05-01 15:34:15.780234
2024-05-01 15:34:15.781242
2024-05-01 15:34:15.781242
2024-05-01 15:34:15.782231
2024-05-01 15:34:15.782231
2024-05-01 15:34:15.783231
2024-05-01 15:34:15.887232
2024-05-01 15:34:15.888232
2024-05-01 15:34:15.891232
2024-05-01 15:34:15.892232
2024-05-01 15:34:15.894237
2024-05-01 15:34:15.894237
2024-05-01 15:34:15.895232
2024-05-01 15:34:15.996231
2024-05-01 15:34:15.997232
2024-05-01 15:34:15.997232
2024-05-01 15:34:15.998231
2024-05-01 15:34:15.998231
2024-05-01 15:34:15.998231
2024-05-01 15:34:15.999232
2024-05-01 15:34:16.100230
2024-05-01 15:34:16.101231
2024-05-01 15:34:16.103231
2024-05-01 15:34:16.104232
2024-05-01 15:34:16.106232
2024-05-01 15:34:16.108232
2024-05-01 15:34:16.111232
2024-05-01 15:34:16.213229
2024-05-01 15:34:16.214232
2024-05-01 15:34:16.214232
2024-05-01 15:34:16.214232
2024-05-01 15:34:16.215232
2024-05-01 15:34:16.215232
